gene	p-value Repl. 1	p-value Repl. 2	Fisher Statistic	p-value combined	significant
RANBP3	1.0	1.0	-0.0	1.0	False
RANBP3L	1.0	1.0	-0.0	1.0	False
RANBP9	1.0	1.0	-0.0	1.0	False
RANGAP1	1.0	1.0	-0.0	1.0	False
RANGRF	1.0	1.0	-0.0	1.0	False
RAP1A	1.0	1.0	-0.0	1.0	False
RAP1B	1.0	1.0	-0.0	1.0	False
RAP1GAP	1.0	1.0	-0.0	1.0	False
RAP1GAP2	1.0	1.0	-0.0	1.0	False
RAP1GDS1	1.0	1.0	-0.0	1.0	False
RAP2A	1.0	1.0	-0.0	1.0	False
RAP2B	1.0	1.0	-0.0	1.0	False
RAP2C	1.0	1.0	-0.0	1.0	False
RAPGEF1	1.0	1.0	-0.0	1.0	False
RAPGEF3	1.0	1.0	-0.0	1.0	False
RAPGEF4	1.0	1.0	-0.0	1.0	False
RAPGEF5	1.0	1.0	-0.0	1.0	False
RAPGEF6	1.0	1.0	-0.0	1.0	False
RAPGEFL1	1.0	1.0	-0.0	1.0	False
RAPH1	1.0	1.0	-0.0	1.0	False
RAPSN	1.0	1.0	-0.0	1.0	False
RARA	1.0	1.0	-0.0	1.0	False
RARG	1.0	1.0	-0.0	1.0	False
RARRES1	1.0	1.0	-0.0	1.0	False
RARRES2	1.0	1.0	-0.0	1.0	False
RARRES3	1.0	1.0	-0.0	1.0	False
RARS	1.0	1.0	-0.0	1.0	False
RARS2	1.0	1.0	-0.0	1.0	False
RASA2	1.0	1.0	-0.0	1.0	False
RASA3	1.0	1.0	-0.0	1.0	False
RASA4	1.0	1.0	-0.0	1.0	False
RASA4B	1.0	1.0	-0.0	1.0	False
RASAL1	1.0	1.0	-0.0	1.0	False
RASAL2	1.0	1.0	-0.0	1.0	False
RASAL3	1.0	1.0	-0.0	1.0	False
RASD1	1.0	1.0	-0.0	1.0	False
RASD2	1.0	1.0	-0.0	1.0	False
RASEF	1.0	1.0	-0.0	1.0	False
RASGEF1A	1.0	1.0	-0.0	1.0	False
RASGEF1B	1.0	1.0	-0.0	1.0	False
RASGEF1C	1.0	1.0	-0.0	1.0	False
RASGRF1	1.0	1.0	-0.0	1.0	False
RASGRP1	1.0	1.0	-0.0	1.0	False
RASGRP2	1.0	1.0	-0.0	1.0	False
RASGRP3	1.0	1.0	-0.0	1.0	False
RASGRP4	1.0	1.0	-0.0	1.0	False
RASIP1	1.0	1.0	-0.0	1.0	False
RASL10A	1.0	1.0	-0.0	1.0	False
RASL10B	1.0	1.0	-0.0	1.0	False
RASL11A	1.0	1.0	-0.0	1.0	False
RASL11B	1.0	1.0	-0.0	1.0	False
RASL12	1.0	1.0	-0.0	1.0	False
RASSF1	1.0	1.0	-0.0	1.0	False
RASSF2	1.0	1.0	-0.0	1.0	False
RASSF3	1.0	1.0	-0.0	1.0	False
RASSF4	1.0	1.0	-0.0	1.0	False
RASSF5	1.0	1.0	-0.0	1.0	False
RASSF6	1.0	1.0	-0.0	1.0	False
RASSF7	1.0	1.0	-0.0	1.0	False
RASSF8	1.0	1.0	-0.0	1.0	False
RASSF9	1.0	1.0	-0.0	1.0	False
RAVER1	1.0	1.0	-0.0	1.0	False
RAVER2	1.0	1.0	-0.0	1.0	False
RAX	1.0	1.0	-0.0	1.0	False
RAX2	1.0	1.0	-0.0	1.0	False
RB1	1.0	1.0	-0.0	1.0	False
RB1CC1	1.0	1.0	-0.0	1.0	False
RBAK	1.0	1.0	-0.0	1.0	False
RBAK-LOC389458	1.0	1.0	-0.0	1.0	False
RBAK-RBAKDN	1.0	1.0	-0.0	1.0	False
RBBP4	1.0	1.0	-0.0	1.0	False
RBBP5	1.0	1.0	-0.0	1.0	False
RBBP6	1.0	1.0	-0.0	1.0	False
RBBP7	1.0	1.0	-0.0	1.0	False
RBBP8	1.0	1.0	-0.0	1.0	False
RBBP8NL	1.0	1.0	-0.0	1.0	False
RBBP9	1.0	1.0	-0.0	1.0	False
RBCK1	1.0	1.0	-0.0	1.0	False
RBFA	1.0	1.0	-0.0	1.0	False
RBFOX1	1.0	1.0	-0.0	1.0	False
RBFOX2	1.0	1.0	-0.0	1.0	False
RBFOX3	1.0	1.0	-0.0	1.0	False
RBKS	1.0	1.0	-0.0	1.0	False
RBM10	1.0	1.0	-0.0	1.0	False
RBM11	1.0	1.0	-0.0	1.0	False
RBM12	1.0	1.0	-0.0	1.0	False
RBM12B	1.0	1.0	-0.0	1.0	False
RBM14	1.0	1.0	-0.0	1.0	False
RBM14-RBM4	1.0	1.0	-0.0	1.0	False
RBM15	1.0	1.0	-0.0	1.0	False
RBM15B	1.0	1.0	-0.0	1.0	False
RBM17	1.0	1.0	-0.0	1.0	False
RBM18	1.0	1.0	-0.0	1.0	False
RBM19	1.0	1.0	-0.0	1.0	False
RBM20	1.0	1.0	-0.0	1.0	False
RBM22	1.0	1.0	-0.0	1.0	False
RBM23	1.0	1.0	-0.0	1.0	False
RBM25	1.0	1.0	-0.0	1.0	False
RBM26	1.0	1.0	-0.0	1.0	False
RBM27	1.0	1.0	-0.0	1.0	False
RBM28	1.0	1.0	-0.0	1.0	False
RBM3	1.0	1.0	-0.0	1.0	False
RBM33	1.0	1.0	-0.0	1.0	False
RBM34	1.0	1.0	-0.0	1.0	False
RBM38	1.0	1.0	-0.0	1.0	False
RBM39	1.0	1.0	-0.0	1.0	False
RBM4	1.0	1.0	-0.0	1.0	False
RBM41	1.0	1.0	-0.0	1.0	False
RBM42	1.0	1.0	-0.0	1.0	False
RBM43	1.0	1.0	-0.0	1.0	False
RBM44	1.0	1.0	-0.0	1.0	False
RBM45	1.0	1.0	-0.0	1.0	False
RBM46	1.0	1.0	-0.0	1.0	False
RBM47	1.0	1.0	-0.0	1.0	False
RBM48	1.0	1.0	-0.0	1.0	False
RBM5	1.0	1.0	-0.0	1.0	False
RBM6	1.0	1.0	-0.0	1.0	False
RBM7	1.0	1.0	-0.0	1.0	False
RBM8A	1.0	1.0	-0.0	1.0	False
RBMS1	1.0	1.0	-0.0	1.0	False
RBMS3	1.0	1.0	-0.0	1.0	False
RBMX	1.0	1.0	-0.0	1.0	False
RBMX2	1.0	1.0	-0.0	1.0	False
RBMXL1	1.0	1.0	-0.0	1.0	False
RBMXL2	1.0	1.0	-0.0	1.0	False
RBMXL3	1.0	1.0	-0.0	1.0	False
RBMY1A1	1.0	1.0	-0.0	1.0	False
RBMY1B	1.0	1.0	-0.0	1.0	False
RBMY1D	1.0	1.0	-0.0	1.0	False
RBMY1E	1.0	1.0	-0.0	1.0	False
RBMY1F	1.0	1.0	-0.0	1.0	False
RBMY1J	1.0	1.0	-0.0	1.0	False
RBP1	1.0	1.0	-0.0	1.0	False
RBP2	1.0	1.0	-0.0	1.0	False
RBP3	1.0	1.0	-0.0	1.0	False
RBP4	1.0	1.0	-0.0	1.0	False
RBP5	1.0	1.0	-0.0	1.0	False
RBP7	1.0	1.0	-0.0	1.0	False
RBPJ	1.0	1.0	-0.0	1.0	False
RBPJL	1.0	1.0	-0.0	1.0	False
RBPMS	1.0	1.0	-0.0	1.0	False
RBPMS2	1.0	1.0	-0.0	1.0	False
RBX1	1.0	1.0	-0.0	1.0	False
RC3H1	1.0	1.0	-0.0	1.0	False
RC3H2	1.0	1.0	-0.0	1.0	False
RCAN1	1.0	1.0	-0.0	1.0	False
RCAN2	1.0	1.0	-0.0	1.0	False
RCAN3	1.0	1.0	-0.0	1.0	False
RCBTB1	1.0	1.0	-0.0	1.0	False
RCBTB2	1.0	1.0	-0.0	1.0	False
RCC1	1.0	1.0	-0.0	1.0	False
RCC2	1.0	1.0	-0.0	1.0	False
RCCD1	1.0	1.0	-0.0	1.0	False
RCE1	1.0	1.0	-0.0	1.0	False
RCHY1	1.0	1.0	-0.0	1.0	False
RCL1	1.0	1.0	-0.0	1.0	False
RCN1	1.0	1.0	-0.0	1.0	False
RCN2	1.0	1.0	-0.0	1.0	False
RCN3	1.0	1.0	-0.0	1.0	False
RCOR1	1.0	1.0	-0.0	1.0	False
RCOR2	1.0	1.0	-0.0	1.0	False
RCOR3	1.0	1.0	-0.0	1.0	False
RCSD1	1.0	1.0	-0.0	1.0	False
RCVRN	1.0	1.0	-0.0	1.0	False
RD3	1.0	1.0	-0.0	1.0	False
RD3L	1.0	1.0	-0.0	1.0	False
RDH10	1.0	1.0	-0.0	1.0	False
RDH11	1.0	1.0	-0.0	1.0	False
RDH12	1.0	1.0	-0.0	1.0	False
RDH13	1.0	1.0	-0.0	1.0	False
RDH14	1.0	1.0	-0.0	1.0	False
RDH16	1.0	1.0	-0.0	1.0	False
RDH5	1.0	1.0	-0.0	1.0	False
RDH8	1.0	1.0	-0.0	1.0	False
RDM1	1.0	1.0	-0.0	1.0	False
RDX	1.0	1.0	-0.0	1.0	False
REC8	1.0	1.0	-0.0	1.0	False
RECQL	1.0	1.0	-0.0	1.0	False
RECQL5	1.0	1.0	-0.0	1.0	False
REEP1	1.0	1.0	-0.0	1.0	False
REEP3	1.0	1.0	-0.0	1.0	False
REEP4	1.0	1.0	-0.0	1.0	False
REEP5	1.0	1.0	-0.0	1.0	False
REEP6	1.0	1.0	-0.0	1.0	False
REG1A	1.0	1.0	-0.0	1.0	False
REG1B	1.0	1.0	-0.0	1.0	False
REG3A	1.0	1.0	-0.0	1.0	False
REG3G	1.0	1.0	-0.0	1.0	False
REG4	1.0	1.0	-0.0	1.0	False
REL	1.0	1.0	-0.0	1.0	False
RELA	1.0	1.0	-0.0	1.0	False
RELB	1.0	1.0	-0.0	1.0	False
RELL1	1.0	1.0	-0.0	1.0	False
RELL2	1.0	1.0	-0.0	1.0	False
RELN	1.0	1.0	-0.0	1.0	False
REM1	1.0	1.0	-0.0	1.0	False
REM2	1.0	1.0	-0.0	1.0	False
REN	1.0	1.0	-0.0	1.0	False
RENBP	1.0	1.0	-0.0	1.0	False
REP15	1.0	1.0	-0.0	1.0	False
REPIN1	1.0	1.0	-0.0	1.0	False
REPS1	1.0	1.0	-0.0	1.0	False
REPS2	1.0	1.0	-0.0	1.0	False
RER1	1.0	1.0	-0.0	1.0	False
RERE	1.0	1.0	-0.0	1.0	False
RERG	1.0	1.0	-0.0	1.0	False
RERGL	1.0	1.0	-0.0	1.0	False
RESP18	1.0	1.0	-0.0	1.0	False
REST	1.0	1.0	-0.0	1.0	False
RET	1.0	1.0	-0.0	1.0	False
RETN	1.0	1.0	-0.0	1.0	False
RETNLB	1.0	1.0	-0.0	1.0	False
REV1	1.0	1.0	-0.0	1.0	False
REV3L	1.0	1.0	-0.0	1.0	False
REXO1	1.0	1.0	-0.0	1.0	False
REXO1L1	1.0	1.0	-0.0	1.0	False
REXO2	1.0	1.0	-0.0	1.0	False
REXO4	1.0	1.0	-0.0	1.0	False
RFC1	1.0	1.0	-0.0	1.0	False
RFC2	1.0	1.0	-0.0	1.0	False
RFC3	1.0	1.0	-0.0	1.0	False
RFC4	1.0	1.0	-0.0	1.0	False
RFC5	1.0	1.0	-0.0	1.0	False
RFESD	1.0	1.0	-0.0	1.0	False
RFFL	1.0	1.0	-0.0	1.0	False
RFK	1.0	1.0	-0.0	1.0	False
RFNG	1.0	1.0	-0.0	1.0	False
RFPL2	1.0	1.0	-0.0	1.0	False
RFPL3	1.0	1.0	-0.0	1.0	False
RFPL4A	1.0	1.0	-0.0	1.0	False
RFPL4AL1	1.0	1.0	-0.0	1.0	False
RFPL4B	1.0	1.0	-0.0	1.0	False
RFT1	1.0	1.0	-0.0	1.0	False
RFTN1	1.0	1.0	-0.0	1.0	False
RFTN2	1.0	1.0	-0.0	1.0	False
RFWD2	1.0	1.0	-0.0	1.0	False
RFWD3	1.0	1.0	-0.0	1.0	False
RFX1	1.0	1.0	-0.0	1.0	False
RFX2	1.0	1.0	-0.0	1.0	False
RFX3	1.0	1.0	-0.0	1.0	False
RFX4	1.0	1.0	-0.0	1.0	False
RFX5	1.0	1.0	-0.0	1.0	False
RFX6	1.0	1.0	-0.0	1.0	False
RFX7	1.0	1.0	-0.0	1.0	False
RFX8	1.0	1.0	-0.0	1.0	False
RFXANK	1.0	1.0	-0.0	1.0	False
RFXAP	1.0	1.0	-0.0	1.0	False
RGAG1	1.0	1.0	-0.0	1.0	False
RGAG4	1.0	1.0	-0.0	1.0	False
RGCC	1.0	1.0	-0.0	1.0	False
RGL2	1.0	1.0	-0.0	1.0	False
RGL3	1.0	1.0	-0.0	1.0	False
RGL4	1.0	1.0	-0.0	1.0	False
RGMA	1.0	1.0	-0.0	1.0	False
RGMB	1.0	1.0	-0.0	1.0	False
RGN	1.0	1.0	-0.0	1.0	False
RGP1	1.0	1.0	-0.0	1.0	False
RGPD1	1.0	1.0	-0.0	1.0	False
RGPD2	1.0	1.0	-0.0	1.0	False
RGPD3	1.0	1.0	-0.0	1.0	False
RGPD4	1.0	1.0	-0.0	1.0	False
RGPD5	1.0	1.0	-0.0	1.0	False
RGPD6	1.0	1.0	-0.0	1.0	False
RGPD8	1.0	1.0	-0.0	1.0	False
RGR	1.0	1.0	-0.0	1.0	False
RGS1	1.0	1.0	-0.0	1.0	False
RGS10	1.0	1.0	-0.0	1.0	False
RGS11	1.0	1.0	-0.0	1.0	False
RGS12	1.0	1.0	-0.0	1.0	False
RGS13	1.0	1.0	-0.0	1.0	False
RGS14	1.0	1.0	-0.0	1.0	False
RGS16	1.0	1.0	-0.0	1.0	False
RGS17	1.0	1.0	-0.0	1.0	False
RGS18	1.0	1.0	-0.0	1.0	False
RGS19	1.0	1.0	-0.0	1.0	False
RGS2	1.0	1.0	-0.0	1.0	False
RGS20	1.0	1.0	-0.0	1.0	False
RGS21	1.0	1.0	-0.0	1.0	False
RGS22	1.0	1.0	-0.0	1.0	False
RGS3	1.0	1.0	-0.0	1.0	False
RGS4	1.0	1.0	-0.0	1.0	False
RGS5	1.0	1.0	-0.0	1.0	False
RGS6	1.0	1.0	-0.0	1.0	False
RGS7	1.0	1.0	-0.0	1.0	False
RGS7BP	1.0	1.0	-0.0	1.0	False
RGS8	1.0	1.0	-0.0	1.0	False
RGS9	1.0	1.0	-0.0	1.0	False
RGS9BP	1.0	1.0	-0.0	1.0	False
RGSL1	1.0	1.0	-0.0	1.0	False
RHBDD1	1.0	1.0	-0.0	1.0	False
RHBDD2	1.0	1.0	-0.0	1.0	False
RHBDD3	1.0	1.0	-0.0	1.0	False
RHBDF1	1.0	1.0	-0.0	1.0	False
RHBDF2	1.0	1.0	-0.0	1.0	False
RHBDL2	1.0	1.0	-0.0	1.0	False
RHBDL3	1.0	1.0	-0.0	1.0	False
RHCE	1.0	1.0	-0.0	1.0	False
RHCG	1.0	1.0	-0.0	1.0	False
RHD	1.0	1.0	-0.0	1.0	False
RHEB	1.0	1.0	-0.0	1.0	False
RHEBL1	1.0	1.0	-0.0	1.0	False
RHNO1	1.0	1.0	-0.0	1.0	False
RHO	1.0	1.0	-0.0	1.0	False
RHOA	1.0	1.0	-0.0	1.0	False
RHOBTB1	1.0	1.0	-0.0	1.0	False
RHOBTB2	1.0	1.0	-0.0	1.0	False
RHOBTB3	1.0	1.0	-0.0	1.0	False
RHOC	1.0	1.0	-0.0	1.0	False
RHOD	1.0	1.0	-0.0	1.0	False
RHOF	1.0	1.0	-0.0	1.0	False
RHOG	1.0	1.0	-0.0	1.0	False
RHOH	1.0	1.0	-0.0	1.0	False
RHOJ	1.0	1.0	-0.0	1.0	False
RHOQ	1.0	1.0	-0.0	1.0	False
RHOT1	1.0	1.0	-0.0	1.0	False
RHOT2	1.0	1.0	-0.0	1.0	False
RHOU	1.0	1.0	-0.0	1.0	False
RHOV	1.0	1.0	-0.0	1.0	False
RHOXF1	1.0	1.0	-0.0	1.0	False
RHOXF2	1.0	1.0	-0.0	1.0	False
RHOXF2B	1.0	1.0	-0.0	1.0	False
RHPN1	1.0	1.0	-0.0	1.0	False
RHPN2	1.0	1.0	-0.0	1.0	False
RIBC1	1.0	1.0	-0.0	1.0	False
RIC3	1.0	1.0	-0.0	1.0	False
RIC8A	1.0	1.0	-0.0	1.0	False
RIC8B	1.0	1.0	-0.0	1.0	False
RICTOR	1.0	1.0	-0.0	1.0	False
RIF1	1.0	1.0	-0.0	1.0	False
RIIAD1	1.0	1.0	-0.0	1.0	False
RILP	1.0	1.0	-0.0	1.0	False
RILPL1	1.0	1.0	-0.0	1.0	False
RILPL2	1.0	1.0	-0.0	1.0	False
RIMBP2	1.0	1.0	-0.0	1.0	False
RIMBP3	1.0	1.0	-0.0	1.0	False
RIMBP3B	1.0	1.0	-0.0	1.0	False
RIMBP3C	1.0	1.0	-0.0	1.0	False
RIMKLA	1.0	1.0	-0.0	1.0	False
RIMKLB	1.0	1.0	-0.0	1.0	False
RIMS2	1.0	1.0	-0.0	1.0	False
RIMS3	1.0	1.0	-0.0	1.0	False
RIMS4	1.0	1.0	-0.0	1.0	False
RIN2	1.0	1.0	-0.0	1.0	False
RIN3	1.0	1.0	-0.0	1.0	False
RING1	1.0	1.0	-0.0	1.0	False
RINL	1.0	1.0	-0.0	1.0	False
RINT1	1.0	1.0	-0.0	1.0	False
RIOK1	1.0	1.0	-0.0	1.0	False
RIOK2	1.0	1.0	-0.0	1.0	False
RIOK3	1.0	1.0	-0.0	1.0	False
RIPK1	1.0	1.0	-0.0	1.0	False
RIPK2	1.0	1.0	-0.0	1.0	False
RIPK4	1.0	1.0	-0.0	1.0	False
RIPPLY1	1.0	1.0	-0.0	1.0	False
RIPPLY2	1.0	1.0	-0.0	1.0	False
RIPPLY3	1.0	1.0	-0.0	1.0	False
RIT1	1.0	1.0	-0.0	1.0	False
RIT2	1.0	1.0	-0.0	1.0	False
RLBP1	1.0	1.0	-0.0	1.0	False
RLF	1.0	1.0	-0.0	1.0	False
RLIM	1.0	1.0	-0.0	1.0	False
RLN1	1.0	1.0	-0.0	1.0	False
RLN3	1.0	1.0	-0.0	1.0	False
RLTPR	1.0	1.0	-0.0	1.0	False
RMDN1	1.0	1.0	-0.0	1.0	False
RMDN3	1.0	1.0	-0.0	1.0	False
RMI1	1.0	1.0	-0.0	1.0	False
RMI2	1.0	1.0	-0.0	1.0	False
RMND1	1.0	1.0	-0.0	1.0	False
RMND5A	1.0	1.0	-0.0	1.0	False
RMND5B	1.0	1.0	-0.0	1.0	False
RNASE1	1.0	1.0	-0.0	1.0	False
RNASE10	1.0	1.0	-0.0	1.0	False
RNASE11	1.0	1.0	-0.0	1.0	False
RNASE12	1.0	1.0	-0.0	1.0	False
RNASE13	1.0	1.0	-0.0	1.0	False
RNASE2	1.0	1.0	-0.0	1.0	False
RNASE4	1.0	1.0	-0.0	1.0	False
RNASE6	1.0	1.0	-0.0	1.0	False
RNASE7	1.0	1.0	-0.0	1.0	False
RNASE8	1.0	1.0	-0.0	1.0	False
RNASE9	1.0	1.0	-0.0	1.0	False
RNASEH2A	1.0	1.0	-0.0	1.0	False
RNASEH2B	1.0	1.0	-0.0	1.0	False
RNASEH2C	1.0	1.0	-0.0	1.0	False
RNASEL	1.0	1.0	-0.0	1.0	False
RNASET2	1.0	1.0	-0.0	1.0	False
RND1	1.0	1.0	-0.0	1.0	False
RND2	1.0	1.0	-0.0	1.0	False
RND3	1.0	1.0	-0.0	1.0	False
RNF10	1.0	1.0	-0.0	1.0	False
RNF103	1.0	1.0	-0.0	1.0	False
RNF103-CHMP3	1.0	1.0	-0.0	1.0	False
RNF11	1.0	1.0	-0.0	1.0	False
RNF111	1.0	1.0	-0.0	1.0	False
RNF112	1.0	1.0	-0.0	1.0	False
RNF113A	1.0	1.0	-0.0	1.0	False
RNF113B	1.0	1.0	-0.0	1.0	False
RNF114	1.0	1.0	-0.0	1.0	False
RNF115	1.0	1.0	-0.0	1.0	False
RNF121	1.0	1.0	-0.0	1.0	False
RNF122	1.0	1.0	-0.0	1.0	False
RNF123	1.0	1.0	-0.0	1.0	False
RNF125	1.0	1.0	-0.0	1.0	False
RNF126	1.0	1.0	-0.0	1.0	False
RNF128	1.0	1.0	-0.0	1.0	False
RNF13	1.0	1.0	-0.0	1.0	False
RNF133	1.0	1.0	-0.0	1.0	False
RNF135	1.0	1.0	-0.0	1.0	False
RNF138	1.0	1.0	-0.0	1.0	False
RNF139	1.0	1.0	-0.0	1.0	False
RNF14	1.0	1.0	-0.0	1.0	False
RNF141	1.0	1.0	-0.0	1.0	False
RNF144A	1.0	1.0	-0.0	1.0	False
RNF144B	1.0	1.0	-0.0	1.0	False
RNF145	1.0	1.0	-0.0	1.0	False
RNF146	1.0	1.0	-0.0	1.0	False
RNF148	1.0	1.0	-0.0	1.0	False
RNF149	1.0	1.0	-0.0	1.0	False
RNF150	1.0	1.0	-0.0	1.0	False
RNF152	1.0	1.0	-0.0	1.0	False
RNF157	1.0	1.0	-0.0	1.0	False
RNF165	1.0	1.0	-0.0	1.0	False
RNF166	1.0	1.0	-0.0	1.0	False
RNF167	1.0	1.0	-0.0	1.0	False
RNF168	1.0	1.0	-0.0	1.0	False
RNF169	1.0	1.0	-0.0	1.0	False
RNF17	1.0	1.0	-0.0	1.0	False
RNF170	1.0	1.0	-0.0	1.0	False
RNF175	1.0	1.0	-0.0	1.0	False
RNF180	1.0	1.0	-0.0	1.0	False
RNF181	1.0	1.0	-0.0	1.0	False
RNF182	1.0	1.0	-0.0	1.0	False
RNF183	1.0	1.0	-0.0	1.0	False
RNF185	1.0	1.0	-0.0	1.0	False
RNF187	1.0	1.0	-0.0	1.0	False
RNF19A	1.0	1.0	-0.0	1.0	False
RNF19B	1.0	1.0	-0.0	1.0	False
RNF2	1.0	1.0	-0.0	1.0	False
RNF20	1.0	1.0	-0.0	1.0	False
RNF207	1.0	1.0	-0.0	1.0	False
RNF208	1.0	1.0	-0.0	1.0	False
RNF212	1.0	1.0	-0.0	1.0	False
RNF213	1.0	1.0	-0.0	1.0	False
RNF214	1.0	1.0	-0.0	1.0	False
RNF215	1.0	1.0	-0.0	1.0	False
RNF216	1.0	1.0	-0.0	1.0	False
RNF217	1.0	1.0	-0.0	1.0	False
RNF219	1.0	1.0	-0.0	1.0	False
RNF220	1.0	1.0	-0.0	1.0	False
RNF222	1.0	1.0	-0.0	1.0	False
RNF223	1.0	1.0	-0.0	1.0	False
RNF24	1.0	1.0	-0.0	1.0	False
RNF25	1.0	1.0	-0.0	1.0	False
RNF26	1.0	1.0	-0.0	1.0	False
RNF31	1.0	1.0	-0.0	1.0	False
RNF32	1.0	1.0	-0.0	1.0	False
RNF34	1.0	1.0	-0.0	1.0	False
RNF39	1.0	1.0	-0.0	1.0	False
RNF4	1.0	1.0	-0.0	1.0	False
RNF40	1.0	1.0	-0.0	1.0	False
RNF41	1.0	1.0	-0.0	1.0	False
RNF43	1.0	1.0	-0.0	1.0	False
RNF44	1.0	1.0	-0.0	1.0	False
RNF5	1.0	1.0	-0.0	1.0	False
RNF6	1.0	1.0	-0.0	1.0	False
RNF7	1.0	1.0	-0.0	1.0	False
RNFT1	1.0	1.0	-0.0	1.0	False
RNFT2	1.0	1.0	-0.0	1.0	False
RNGTT	1.0	1.0	-0.0	1.0	False
RNH1	1.0	1.0	-0.0	1.0	False
RNLS	1.0	1.0	-0.0	1.0	False
RNMT	1.0	1.0	-0.0	1.0	False
RNPEP	1.0	1.0	-0.0	1.0	False
RNPS1	1.0	1.0	-0.0	1.0	False
ROBO1	1.0	1.0	-0.0	1.0	False
ROBO2	1.0	1.0	-0.0	1.0	False
ROBO3	1.0	1.0	-0.0	1.0	False
ROBO4	1.0	1.0	-0.0	1.0	False
ROCK1	1.0	1.0	-0.0	1.0	False
ROGDI	1.0	1.0	-0.0	1.0	False
ROMO1	1.0	1.0	-0.0	1.0	False
ROPN1	1.0	1.0	-0.0	1.0	False
ROPN1B	1.0	1.0	-0.0	1.0	False
ROPN1L	1.0	1.0	-0.0	1.0	False
ROR1	1.0	1.0	-0.0	1.0	False
ROR2	1.0	1.0	-0.0	1.0	False
RORA	1.0	1.0	-0.0	1.0	False
RORB	1.0	1.0	-0.0	1.0	False
RORC	1.0	1.0	-0.0	1.0	False
ROS1	1.0	1.0	-0.0	1.0	False
RP1L1	1.0	1.0	-0.0	1.0	False
RP2	1.0	1.0	-0.0	1.0	False
RP9	1.0	1.0	-0.0	1.0	False
RPA1	1.0	1.0	-0.0	1.0	False
RPA2	1.0	1.0	-0.0	1.0	False
RPA3	1.0	1.0	-0.0	1.0	False
RPA4	1.0	1.0	-0.0	1.0	False
RPAIN	1.0	1.0	-0.0	1.0	False
RPAP1	1.0	1.0	-0.0	1.0	False
RPAP2	1.0	1.0	-0.0	1.0	False
RPAP3	1.0	1.0	-0.0	1.0	False
RPE	1.0	1.0	-0.0	1.0	False
RPE65	1.0	1.0	-0.0	1.0	False
RPF2	1.0	1.0	-0.0	1.0	False
RPGRIP1	1.0	1.0	-0.0	1.0	False
RPH3A	1.0	1.0	-0.0	1.0	False
RPH3AL	1.0	1.0	-0.0	1.0	False
RPIA	1.0	1.0	-0.0	1.0	False
RPL10	1.0	1.0	-0.0	1.0	False
RPL10A	1.0	1.0	-0.0	1.0	False
RPL10L	1.0	1.0	-0.0	1.0	False
RPL11	1.0	1.0	-0.0	1.0	False
RPL12	1.0	1.0	-0.0	1.0	False
RPL13A	1.0	1.0	-0.0	1.0	False
RPL14	1.0	1.0	-0.0	1.0	False
RPL15	1.0	1.0	-0.0	1.0	False
RPL17	1.0	1.0	-0.0	1.0	False
RPL17-C18orf32	1.0	1.0	-0.0	1.0	False
RPL18	1.0	1.0	-0.0	1.0	False
RPL18A	1.0	1.0	-0.0	1.0	False
RPL19	1.0	1.0	-0.0	1.0	False
RPL21	1.0	1.0	-0.0	1.0	False
RPL22	1.0	1.0	-0.0	1.0	False
RPL22L1	1.0	1.0	-0.0	1.0	False
RPL23	1.0	1.0	-0.0	1.0	False
RPL23A	1.0	1.0	-0.0	1.0	False
RPL24	1.0	1.0	-0.0	1.0	False
RPL26L1	1.0	1.0	-0.0	1.0	False
RPL27	1.0	1.0	-0.0	1.0	False
RPL27A	1.0	1.0	-0.0	1.0	False
RPL28	1.0	1.0	-0.0	1.0	False
RPL29	1.0	1.0	-0.0	1.0	False
RPL3	1.0	1.0	-0.0	1.0	False
RPL30	1.0	1.0	-0.0	1.0	False
RPL31	1.0	1.0	-0.0	1.0	False
RPL32	1.0	1.0	-0.0	1.0	False
RPL34	1.0	1.0	-0.0	1.0	False
RPL35	1.0	1.0	-0.0	1.0	False
RPL35A	1.0	1.0	-0.0	1.0	False
RPL36	1.0	1.0	-0.0	1.0	False
RPL36A	1.0	1.0	-0.0	1.0	False
RPL36A-HNRNPH2	1.0	1.0	-0.0	1.0	False
RPL36AL	1.0	1.0	-0.0	1.0	False
RPL37	1.0	1.0	-0.0	1.0	False
RPL37A	1.0	1.0	-0.0	1.0	False
RPL38	1.0	1.0	-0.0	1.0	False
RPL39	1.0	1.0	-0.0	1.0	False
RPL39L	1.0	1.0	-0.0	1.0	False
RPL3L	1.0	1.0	-0.0	1.0	False
RPL4	1.0	1.0	-0.0	1.0	False
RPL41	1.0	1.0	-0.0	1.0	False
RPL5	1.0	1.0	-0.0	1.0	False
RPL6	1.0	1.0	-0.0	1.0	False
RPL7	1.0	1.0	-0.0	1.0	False
RPL7A	1.0	1.0	-0.0	1.0	False
RPL7L1	1.0	1.0	-0.0	1.0	False
RPL8	1.0	1.0	-0.0	1.0	False
RPL9	1.0	1.0	-0.0	1.0	False
RPLP1	1.0	1.0	-0.0	1.0	False
RPLP2	1.0	1.0	-0.0	1.0	False
RPN1	1.0	1.0	-0.0	1.0	False
RPN2	1.0	1.0	-0.0	1.0	False
RPP14	1.0	1.0	-0.0	1.0	False
RPP21	1.0	1.0	-0.0	1.0	False
RPP25	1.0	1.0	-0.0	1.0	False
RPP25L	1.0	1.0	-0.0	1.0	False
